OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B25002EST1,B25002EST2,B25002EST2_PCT,B25002EST3,B25002EST3_PCT,B25009EST2,B25009EST2_PCT,B25009EST3,B25009EST3_PCT,B25009EST4,B25009EST4_PCT,B25009EST5,B25009EST5_PCT,B25009EST6,B25009EST6_PCT,B25009EST7,B25009EST7_PCT,B25009_OWNOCC_6PLUS,B25009_OWN_6PLUS_PCT,B25009EST10,B25009EST10_PCT,B25009EST11,B25009EST11_PCT,B25009EST12,B25009EST12_PCT,B25009EST13,B25009EST13_PCT,B25009EST14,B25009EST14_PCT,B25009EST15,B25009EST15_PCT,B25009_RENTOCC_6PLUS,B25009_RENT_6PLUS_PCT,B25009_TOT_1,B25009_TOT_1_PCT,B25009_TOT_2,B25009_TOT_2_PCT,B25009_TOT_3,B25009_TOT_3_PCT,B25009_TOT_4,B25009_TOT_4_PCT,B25009_TOT_5,B25009_TOT_5_PCT,B25009_TOT_6PLUS,B25009_TOT_6PLUS_PCT,B25037EST3,B25041EST2,B25041EST2_PCT,B25041EST3,B25041EST3_PCT,B25041EST4,B25041EST4_PCT,B25041_3PLUS_BDR,B25041_3PLUS_BDR_PCT,B25021EST1,B25021EST2,B25021EST3,B25024EST2,B25024EST2_PCT,B25024EST3,B25024EST3_PCT,B25024_2TO4,B25024_2TO4_PCT,B25024_5TO19,B25024_5TO19_PCT,B25024_20PLUS,B25024_20PLUS_PCT,B25024_OTHER,B25024_OTHER_PCT,B25032EST2,B25032EST3,B25032EST3_PCT,B25032EST4,B25032EST4_PCT,B25032_OWN_2TO4,B25032_OWN_2TO4_PCT,B25032_OWN_5TO19,B25032_OWN_5TO19_PCT,B25032_OWN_20PLUS,B25032_OWN_20PLUS_PCT,B25032_OWN_OTHER,B25032_OWN_OTHER_PCT,B25032EST13,B25032EST14,B25032EST14_PCT,B25032EST15,B25032EST15_PCT,B25032_RENT_2TO4,B25032_RENT_2TO4_PCT,B25032_RENT_5TO19,B25032_RENT_5TO19_PCT,B25032_RENT_20PLUS,B25032_RENT_20PLUS_PCT,B25032_RENT_OTHER,B25032_RENT_OTHER_PCT,B25036_OWN_2KPLUS,B25036_OWN_2KPLUS_PCT,B25036_OWN_80TO99,B25036_OWN_80TO99_PCT,B25036_OWN_50TO79,B25036_OWN_50TO79_PCT,B25036_OWN_49MINUS,B25036_OWN_49MINUS_PCT,B25036_RENT_2KPLUS,B25036_RENT_2KPLUS_PCT,B25036_RENT_80TO99,B25036_RENT_80TO99_PCT,B25036_RENT_50TO79,B25036_RENT_50TO79_PCT,B25036_RENT_49MINUS,B25036_RENT_49MINUS_PCT,B25036_RENT_80MINUS,B25036_RENT_80MINUS_PCT,B25036_TOT_2KPLUS,B25036_TOT_2KPLUS_PCT,B25036_TOT_80TO99,B25036_TOT_80TO99_PCT,B25036_TOT_50TO79,B25036_TOT_50TO79_PCT,B25036_TOT_49MINUS,B25036_TOT_49MINUS_PCT,B25068EST2,B25068EST2_PCT,B25068EST4,B25068EST4_PCT,B25068_0BDR_200TO499,B25068_0BDR_200TO499_PCT,B25068_0BDR_500TO999,B25068_0BDR_500TO999_PCT,B25068EST9,B25068EST9_PCT,B25068EST10,B25068EST10_PCT,B25068EST11,B25068EST11_PCT,B25068EST13,B25068EST13_PCT,B25068_1BDR_200TO499,B25068_1BDR_200TO499_PCT,B25068_1BDR_500TO999,B25068_1BDR_500TO999_PCT,B25068EST18,B25068EST18_PCT,B25068EST19,B25068EST19_PCT,B25068EST20,B25068EST20_PCT,B25068EST22,B25068EST22_PCT,B25068_2BDR_200TO499,B25068_2BDR_200TO499_PCT,B25068_2BDR_500TO999,B25068_2BDR_500TO999_PCT,B25068EST27,B25068EST27_PCT,B25068EST28,B25068EST28_PCT,B25068EST29,B25068EST29_PCT,B25068EST31,B25068EST31_PCT,B25068_3PLUSBDR_200TO499,B25068_3PLUSBDR_200TO499_PCT,B25068_3PLUSBDR_500TO999,B25068_3PLUSBDR_500TO999_PCT,B25068EST36,B25068EST36_PCT,B25068EST37,B25068EST37_PCT,B25056_500MINUS,B25056_500MINUS_PCT,B25056_500TO599,B25056_500TO599_PCT,B25056_600TO699,B25056_600TO699_PCT,B25056_700TO799,B25056_700TO799_PCT,B25056EST18,B25056EST18_PCT,B25056EST19,B25056EST19_PCT,B25056EST20,B25056EST20_PCT,B25056EST21,B25056EST21_PCT,B25056EST22,B25056EST22_PCT,B25056EST23,B25056EST23_PCT,B25056EST24,B25056EST24_PCT,B25058EST1,B25042EST3,B25042EST3_PCT,B25042EST4,B25042EST4_PCT,B25042EST5,B25042EST5_PCT,B25042_OWN_3PLUS_BDR,B25042_OWN_3PLUS_BDR_PCT,B25042EST10,B25042EST10_PCT,B25042EST11,B25042EST11_PCT,B25042EST12,B25042EST12_PCT,B25042_RENT_3PLUS_BDR,B25042_RENT_3PLUS_BDR_PCT,B25097EST1,B25097EST2,B25097EST3,B25123_TOT,B25123_TOT_1,B25123_TOT_2,B25123_TOT_3,B25123_TOT_4,B25123EST3,B25123EST3_PCT,B25123EST4,B25123EST4_PCT,B25123EST5,B25123EST5_PCT,B25123EST6,B25123EST6_PCT,B25123EST7,B25123EST7_PCT,B25123EST9,B25123EST9_PCT,B25123EST10,B25123EST10_PCT,B25123EST11,B25123EST11_PCT,B25123EST12,B25123EST12_PCT,B25123EST13,B25123EST13_PCT,Shape__Area,Shape__Length
9241,48439111556,48,439,111556,Census Tract 1115.56,48439,,,1880,1741,92.61,139,7.39,781,44.86,137,17.54,350,44.81,67,8.58,107,13.7,42,5.38,78,9.99,960,55.14,419,43.65,173,18.02,136,14.17,83,8.65,114,11.88,35,3.65,556,31.94,523,30.04,203,11.66,190,10.91,156,8.96,113,6.49,1986.0,9,0.48,320,17.02,487,25.9,1064,56.6,5.1,5.8,4.5,1040,55.32,148,7.87,238,12.66,318,16.91,136,7.23,0,0.0,781,709,90.78,18,2.3,54,6.91,0,0.0,0,0.0,0,0.0,960,282,29.38,130,13.54,152,15.83,260,27.08,136,14.17,0,0.0,80,10.24,623,79.77,78,9.99,0,0.0,127,13.23,715,74.48,109,11.35,9,0.94,118,12.29,207,11.89,1338,76.85,187,10.74,9,0.52,9,0.94,0,0.0,0,0.0,0,0.0,9,900.0,0,0.0,320,33.33,0,0.0,0,0.0,196,61.25,124,38.75,0,0.0,272,28.33,0,0.0,64,23.53,0,0.0,208,76.47,0,0.0,359,37.4,0,0.0,0,0.0,0,0.0,359,100.0,0,0.0,64,6.67,0,0.0,0,0.0,45,4.69,152,15.83,187,19.48,425,44.27,50,5.21,37,3.85,0,0.0,0,0.0,1019.0,0,0.0,0,0.0,125,16.01,656,83.99,9,0.94,320,33.33,272,28.33,359,37.4,132700.0,131400.0,150800.0,987,680,74,0,0,220,28.17,24,3.07,0,0.0,0,0.0,537,68.76,460,47.92,50,5.21,0,0.0,0,0.0,450,46.88,2161205.94921875,6222.07417490321
9242,48439111572,48,439,111572,Census Tract 1115.72,48439,,,878,878,100.0,0,0.0,437,49.77,47,10.76,116,26.54,129,29.52,37,8.47,57,13.04,51,11.67,441,50.23,247,56.01,93,21.09,0,0.0,55,12.47,0,0.0,46,10.43,294,33.49,209,23.8,129,14.69,92,10.48,57,6.49,97,11.05,2007.0,47,5.35,106,12.07,204,23.23,521,59.34,5.5,6.6,3.9,521,59.34,0,0.0,0,0.0,243,27.68,114,12.98,0,0.0,437,437,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,441,84,19.05,0,0.0,0,0.0,243,55.1,114,25.85,0,0.0,323,73.91,88,20.14,26,5.95,0,0.0,329,74.6,20,4.54,92,20.86,0,0.0,92,20.86,652,74.26,108,12.3,118,13.44,0,0.0,47,10.66,0,0.0,0,0.0,0,0.0,47,4700.0,0,0.0,106,24.04,0,0.0,0,0.0,0,0.0,106,100.0,0,0.0,204,46.26,0,0.0,0,0.0,0,0.0,204,100.0,0,0.0,84,19.05,0,0.0,0,0.0,0,0.0,75,89.29,9,10.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,19.73,119,26.98,151,34.24,75,17.01,0,0.0,9,2.04,1267.0,0,0.0,0,0.0,0,0.0,437,100.0,47,10.66,106,24.04,204,46.26,84,19.05,189900.0,198600.0,185300.0,642,236,0,0,0,87,19.91,0,0.0,0,0.0,0,0.0,350,80.09,149,33.79,0,0.0,0,0.0,0,0.0,292,66.21,1777112.08203125,5787.20167981678
9243,48439111571,48,439,111571,Census Tract 1115.71,48439,,,1334,1266,94.9,68,5.1,527,41.63,49,9.3,291,55.22,47,8.92,32,6.07,86,16.32,22,4.17,739,58.37,278,37.62,273,36.94,188,25.44,0,0.0,0,0.0,0,0.0,327,25.83,564,44.55,235,18.56,32,2.53,86,6.79,22,1.74,1994.0,0,0.0,234,17.54,444,33.28,656,49.18,5.5,7.9,3.9,600,44.98,0,0.0,12,0.9,437,32.76,214,16.04,71,5.32,527,456,86.53,0,0.0,0,0.0,0,0.0,0,0.0,71,13.47,739,115,15.56,0,0.0,12,1.62,437,59.13,175,23.68,0,0.0,58,11.01,375,71.16,23,4.36,71,13.47,311,42.08,306,41.41,122,16.51,0,0.0,122,16.51,369,29.15,681,53.79,145,11.45,71,5.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,234,31.66,0,0.0,0,0.0,98,41.88,136,58.12,0,0.0,405,54.8,0,0.0,0,0.0,119,29.38,271,66.91,15,3.7,100,13.53,0,0.0,0,0.0,0,0.0,100,100.0,0,0.0,73,9.88,0,0.0,0,0.0,0,0.0,155,20.97,135,18.27,179,24.22,43,5.82,139,18.81,0,0.0,15,2.03,999.0,0,0.0,0,0.0,0,0.0,527,100.0,0,0.0,234,31.66,405,54.8,100,13.53,192500.0,193000.0,173400.0,718,548,0,0,0,187,35.48,0,0.0,0,0.0,0,0.0,340,64.52,361,48.85,0,0.0,0,0.0,0,0.0,378,51.15,3622440.63671875,7555.85437352335
9244,48439111536,48,439,111536,Census Tract 1115.36,48439,,,1577,1484,94.1,93,5.9,417,28.1,69,16.55,103,24.7,121,29.02,46,11.03,26,6.24,52,12.47,1067,71.9,424,39.74,336,31.49,171,16.03,107,10.03,29,2.72,0,0.0,493,33.22,439,29.58,292,19.68,153,10.31,55,3.71,52,3.5,1988.0,53,3.36,485,30.75,549,34.81,490,31.07,4.2,6.6,3.7,452,28.66,83,5.26,118,7.48,678,42.99,204,12.94,42,2.66,417,370,88.73,2,0.48,9,2.16,7,1.68,0,0.0,29,6.95,1067,68,6.37,81,7.59,109,10.22,618,57.92,191,17.9,0,0.0,160,38.37,239,57.31,18,4.32,0,0.0,181,16.96,714,66.92,160,15.0,12,1.12,172,16.12,341,22.98,953,64.22,178,11.99,12,0.81,26,2.44,0,0.0,0,0.0,26,100.0,0,0.0,0,0.0,431,40.39,0,0.0,0,0.0,246,57.08,185,42.92,0,0.0,522,48.92,0,0.0,0,0.0,53,10.15,469,89.85,0,0.0,88,8.25,0,0.0,0,0.0,0,0.0,88,100.0,0,0.0,0,0.0,0,0.0,41,3.84,189,17.71,164,15.37,235,22.02,336,31.49,73,6.84,29,2.72,0,0.0,0,0.0,959.0,14,3.36,15,3.6,0,0.0,388,93.05,26,2.44,431,40.39,522,48.92,88,8.25,182400.0,187000.0,177700.0,847,637,0,0,0,71,17.03,0,0.0,0,0.0,0,0.0,346,82.97,566,53.05,0,0.0,0,0.0,0,0.0,501,46.95,5549963.0078125,9529.81488448609
9245,48439111561,48,439,111561,Census Tract 1115.61,48439,,,1338,1338,100.0,0,0.0,1131,84.53,141,12.47,345,30.5,295,26.08,209,18.48,141,12.47,0,0.0,207,15.47,0,0.0,49,23.67,39,18.84,0,0.0,0,0.0,119,57.49,141,10.54,394,29.45,334,24.96,209,15.62,141,10.54,119,8.89,,0,0.0,0,0.0,48,3.59,1290,96.41,6.0,5.9,6.6,1338,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1131,1131,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,207,207,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,839,74.18,292,25.82,0,0.0,0,0.0,207,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1046,78.18,292,21.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,207,100.0,0,0.0,0,0.0,0,0.0,207,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,158,76.33,49,23.67,0,0.0,0,0.0,1414.0,0,0.0,0,0.0,48,4.24,1083,95.76,0,0.0,0,0.0,0,0.0,207,100.0,185900.0,176400.0,203700.0,908,311,119,0,0,311,27.5,0,0.0,0,0.0,0,0.0,820,72.5,0,0.0,119,57.49,0,0.0,0,0.0,88,42.51,3278592.52734375,7431.23756476678
9256,48439100101,48,439,100101,Census Tract 1001.01,48439,,,1822,1573,86.33,249,13.67,993,63.13,180,18.13,187,18.83,171,17.22,283,28.5,80,8.06,92,9.26,580,36.87,131,22.59,192,33.1,50,8.62,160,27.59,0,0.0,47,8.1,311,19.77,379,24.09,221,14.05,443,28.16,80,5.09,139,8.84,1957.0,11,0.6,193,10.59,464,25.47,1154,63.34,5.7,5.9,5.1,1659,91.05,110,6.04,23,1.26,30,1.65,0,0.0,0,0.0,993,912,91.84,72,7.25,9,0.91,0,0.0,0,0.0,0,0.0,580,498,85.86,38,6.55,14,2.41,30,5.17,0,0.0,0,0.0,13,1.31,36,3.63,336,33.84,608,61.23,0,0.0,36,6.21,390,67.24,154,26.55,544,93.79,13,0.83,72,4.58,726,46.15,762,48.44,11,1.9,0,0.0,0,0.0,11,100.0,0,0.0,0,0.0,129,22.24,21,16.28,0,0.0,86,66.67,0,0.0,22,17.05,178,30.69,0,0.0,0,0.0,114,64.04,64,35.96,0,0.0,262,45.17,0,0.0,0,0.0,74,28.24,162,61.83,26,9.92,77,13.28,73,12.59,48,8.28,69,11.9,133,22.93,30,5.17,72,12.41,19,3.28,11,1.9,0,0.0,48,8.28,799.0,0,0.0,10,1.01,259,26.08,724,72.91,11,1.9,129,22.24,178,30.69,262,45.17,104300.0,106300.0,101800.0,1165,392,16,0,0,206,20.75,16,1.61,0,0.0,0,0.0,771,77.64,186,32.07,0,0.0,0,0.0,0,0.0,394,67.93,3454219.91796875,7767.12049409292
9259,48439111562,48,439,111562,Census Tract 1115.62,48439,,,1447,1447,100.0,0,0.0,1288,89.01,21,1.63,257,19.95,427,33.15,168,13.04,86,6.68,329,25.54,159,10.99,0,0.0,0,0.0,84,52.83,30,18.87,45,28.3,0,0.0,21,1.45,257,17.76,511,35.31,198,13.68,131,9.05,329,22.74,2003.0,0,0.0,0,0.0,95,6.57,1352,93.43,6.7,6.5,7.2,1402,96.89,0,0.0,0,0.0,0,0.0,0,0.0,45,3.11,1288,1288,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,159,114,71.7,0,0.0,0,0.0,0,0.0,0,0.0,45,28.3,604,46.89,436,33.85,248,19.25,0,0.0,114,71.7,45,28.3,0,0.0,0,0.0,0,0.0,718,49.62,481,33.24,248,17.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,159,100.0,0,0.0,0,0.0,45,28.3,114,71.7,0,0.0,0,0.0,0,0.0,0,0.0,45,28.3,0,0.0,0,0.0,0,0.0,0,0.0,114,71.7,0,0.0,0,0.0,1651.0,0,0.0,0,0.0,95,7.38,1193,92.62,0,0.0,0,0.0,0,0.0,159,100.0,204000.0,209700.0,117300.0,1170,277,0,0,0,232,18.01,0,0.0,0,0.0,0,0.0,1056,81.99,45,28.3,0,0.0,0,0.0,0,0.0,114,71.7,5818633.4453125,13460.7340767196
9260,48439110907,48,439,110907,Census Tract 1109.07,48439,,,1420,1339,94.3,81,5.7,1023,76.4,200,19.55,316,30.89,219,21.41,248,24.24,33,3.23,7,0.68,316,23.6,65,20.57,95,30.06,108,34.18,9,2.85,23,7.28,16,5.06,265,19.79,411,30.69,327,24.42,257,19.19,56,4.18,23,1.72,1993.0,0,0.0,58,4.08,288,20.28,1074,75.63,5.9,6.2,3.8,1093,76.97,0,0.0,66,4.65,161,11.34,100,7.04,0,0.0,1023,1023,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,316,41,12.97,0,0.0,36,11.39,139,43.99,100,31.65,0,0.0,140,13.69,328,32.06,555,54.25,0,0.0,45,14.24,226,71.52,45,14.24,0,0.0,45,14.24,185,13.82,554,41.37,600,44.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,18.35,0,0.0,8,13.79,50,86.21,0,0.0,0,0.0,217,68.67,0,0.0,0,0.0,55,25.35,162,74.65,0,0.0,41,12.97,0,0.0,0,0.0,0,0.0,32,78.05,9,21.95,8,2.53,0,0.0,34,10.76,55,17.41,16,5.06,24,7.59,107,33.86,63,19.94,0,0.0,0,0.0,9,2.85,1039.0,0,0.0,0,0.0,19,1.86,1004,98.14,0,0.0,58,18.35,217,68.67,41,12.97,209600.0,214800.0,196600.0,1109,214,16,0,0,146,14.27,0,0.0,0,0.0,0,0.0,877,85.73,68,21.52,16,5.06,0,0.0,0,0.0,232,73.42,4086232.90234375,12715.6234779969
9279,48439113403,48,439,113403,Census Tract 1134.03,48439,,,990,891,90.0,99,10.0,687,77.1,152,22.13,247,35.95,135,19.65,92,13.39,40,5.82,21,3.06,204,22.9,34,16.67,51,25.0,49,24.02,20,9.8,13,6.37,37,18.14,186,20.88,298,33.45,184,20.65,112,12.57,53,5.95,58,6.51,1967.0,20,2.02,56,5.66,47,4.75,867,87.58,6.2,6.6,5.5,839,84.75,53,5.35,0,0.0,77,7.78,21,2.12,0,0.0,687,634,92.29,53,7.71,0,0.0,0,0.0,0,0.0,0,0.0,204,132,64.71,0,0.0,0,0.0,51,25.0,21,10.29,0,0.0,31,4.51,69,10.04,587,85.44,0,0.0,0,0.0,29,14.22,175,85.78,0,0.0,175,85.78,31,3.48,98,11.0,762,85.52,0,0.0,20,9.8,0,0.0,0,0.0,20,100.0,0,0.0,0,0.0,30,14.71,0,0.0,8,26.67,22,73.33,0,0.0,0,0.0,22,10.78,0,0.0,0,0.0,22,100.0,0,0.0,0,0.0,132,64.71,0,0.0,0,0.0,0,0.0,117,88.64,15,11.36,8,3.92,0,0.0,13,6.37,29,14.22,22,10.78,0,0.0,20,9.8,62,30.39,35,17.16,0,0.0,15,7.35,1260.0,0,0.0,0,0.0,25,3.64,662,96.36,20,9.8,30,14.71,22,10.78,132,64.71,171200.0,166500.0,174200.0,809,82,0,0,0,40,5.82,0,0.0,0,0.0,0,0.0,647,94.18,42,20.59,0,0.0,0,0.0,0,0.0,162,79.41,3370505.9453125,7447.38359089613
9300,48439111022,48,439,111022,Census Tract 1110.22,48439,,,1719,1719,100.0,0,0.0,1390,80.86,203,14.6,332,23.88,344,24.75,161,11.58,224,16.12,126,9.06,329,19.14,68,20.67,51,15.5,80,24.32,64,19.45,13,3.95,53,16.11,271,15.76,383,22.28,424,24.67,225,13.09,237,13.79,179,10.41,2004.0,0,0.0,0,0.0,0,0.0,1719,100.0,5.9,6.1,5.3,1635,95.11,67,3.9,17,0.99,0,0.0,0,0.0,0,0.0,1390,1390,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,329,245,74.47,67,20.36,17,5.17,0,0.0,0,0.0,0,0.0,1148,82.59,60,4.32,170,12.23,12,0.86,231,70.21,63,19.15,35,10.64,0,0.0,35,10.64,1379,80.22,123,7.16,205,11.93,12,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,329,100.0,0,0.0,0,0.0,0,0.0,329,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,6.99,60,18.24,107,32.52,139,42.25,0,0.0,0,0.0,1440.0,0,0.0,0,0.0,0,0.0,1390,100.0,0,0.0,0,0.0,0,0.0,329,100.0,162300.0,163800.0,146700.0,1332,387,0,0,0,274,19.71,0,0.0,0,0.0,0,0.0,1116,80.29,113,34.35,0,0.0,0,0.0,0,0.0,216,65.65,8551374.9140625,14370.8572651748
9301,48439111019,48,439,111019,Census Tract 1110.19,48439,,,1667,1439,86.32,228,13.68,1039,72.2,252,24.25,275,26.47,165,15.88,210,20.21,56,5.39,81,7.8,400,27.8,58,14.5,17,4.25,191,47.75,51,12.75,83,20.75,0,0.0,310,21.54,292,20.29,356,24.74,261,18.14,139,9.66,81,5.63,1988.0,0,0.0,13,0.78,197,11.82,1457,87.4,5.7,5.8,5.2,1611,96.64,0,0.0,0,0.0,43,2.58,13,0.78,0,0.0,1039,1039,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,400,387,96.75,0,0.0,0,0.0,0,0.0,13,3.25,0,0.0,441,42.44,498,47.93,55,5.29,45,4.33,100,25.0,211,52.75,57,14.25,32,8.0,89,22.25,541,37.6,709,49.27,112,7.78,77,5.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,3.25,0,0.0,0,0.0,13,100.0,0,0.0,0,0.0,92,23.0,0,0.0,0,0.0,0,0.0,92,100.0,0,0.0,295,73.75,0,0.0,0,0.0,64,21.69,231,78.31,0,0.0,77,19.25,0,0.0,0,0.0,32,8.0,60,15.0,57,14.25,83,20.75,74,18.5,17,4.25,0,0.0,0,0.0,954.0,0,0.0,0,0.0,34,3.27,1005,96.73,0,0.0,13,3.25,92,23.0,295,73.75,142500.0,144200.0,125000.0,1049,390,0,0,0,269,25.89,0,0.0,0,0.0,0,0.0,770,74.11,121,30.25,0,0.0,0,0.0,0,0.0,279,69.75,8524567.32421875,15437.9537725993
9302,48439111318,48,439,111318,Census Tract 1113.18,48439,,,2338,1992,85.2,346,14.8,1589,79.77,376,23.66,339,21.33,312,19.63,267,16.8,211,13.28,84,5.29,403,20.23,34,8.44,132,32.75,122,30.27,64,15.88,51,12.66,0,0.0,410,20.58,471,23.64,434,21.79,331,16.62,262,13.15,84,4.22,1987.0,0,0.0,0,0.0,338,14.46,2000,85.54,6.2,6.6,4.7,1765,75.49,33,1.41,0,0.0,0,0.0,0,0.0,540,23.1,1589,1356,85.34,33,2.08,0,0.0,0,0.0,0,0.0,200,12.59,403,157,38.96,0,0.0,0,0.0,0,0.0,0,0.0,246,61.04,759,47.77,409,25.74,336,21.15,85,5.35,101,25.06,209,51.86,73,18.11,20,4.96,93,23.08,860,43.17,618,31.02,409,20.53,105,5.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,215,53.35,0,0.0,0,0.0,158,73.49,20,9.3,37,17.21,188,46.65,0,0.0,0,0.0,56,29.79,132,70.21,0,0.0,16,3.97,76,18.86,122,30.27,0,0.0,31,7.69,0,0.0,20,4.96,33,8.19,68,16.87,0,0.0,37,9.18,637.0,0,0.0,0,0.0,73,4.59,1516,95.41,0,0.0,0,0.0,215,53.35,188,46.65,224500.0,292500.0,122800.0,1553,439,0,0,0,330,20.77,0,0.0,0,0.0,0,0.0,1259,79.23,109,27.05,0,0.0,0,0.0,0,0.0,294,72.95,26057999.1953125,21018.9246344875
9303,48439111554,48,439,111554,Census Tract 1115.54,48439,,,1383,1287,93.06,96,6.94,1068,82.98,155,14.51,412,38.58,156,14.61,167,15.64,136,12.73,42,3.93,219,17.02,0,0.0,36,16.44,54,24.66,59,26.94,70,31.96,0,0.0,155,12.04,448,34.81,210,16.32,226,17.56,206,16.01,42,3.26,1982.0,18,1.3,0,0.0,0,0.0,1365,98.7,7.5,7.5,7.7,1383,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1068,1068,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,219,219,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,247,23.13,812,76.03,9,0.84,0,0.0,0,0.0,123,56.16,96,43.84,0,0.0,96,43.84,247,19.19,935,72.65,105,8.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,219,100.0,0,0.0,0,0.0,23,10.5,196,89.5,0,0.0,0,0.0,23,10.5,0,0.0,0,0.0,0,0.0,0,0.0,37,16.89,53,24.2,106,48.4,0,0.0,0,0.0,1483.0,18,1.69,0,0.0,0,0.0,1050,98.31,0,0.0,0,0.0,0,0.0,219,100.0,215100.0,202000.0,235200.0,1047,240,0,0,0,181,16.95,0,0.0,0,0.0,0,0.0,887,83.05,59,26.94,0,0.0,0,0.0,0,0.0,160,73.06,3651716.6484375,9235.94263116704
9304,48439113940,48,439,113940,Census Tract 1139.40,48439,,,2501,2294,91.72,207,8.28,2014,87.79,46,2.28,794,39.42,382,18.97,555,27.56,195,9.68,42,2.09,280,12.21,112,40.0,25,8.93,0,0.0,99,35.36,44,15.71,0,0.0,158,6.89,819,35.7,382,16.65,654,28.51,239,10.42,42,1.83,,0,0.0,168,6.72,8,0.32,2325,92.96,7.7,7.7,7.3,2333,93.28,0,0.0,0,0.0,0,0.0,168,6.72,0,0.0,2014,2014,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,280,280,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2014,100.0,0,0.0,0,0.0,0,0.0,280,100.0,0,0.0,0,0.0,0,0.0,0,0.0,2294,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,280,100.0,0,0.0,0,0.0,16,5.71,264,94.29,0,0.0,0,0.0,0,0.0,16,5.71,0,0.0,0,0.0,0,0.0,0,0.0,106,37.86,114,40.71,44,15.71,0,0.0,1579.0,0,0.0,0,0.0,8,0.4,2006,99.6,0,0.0,0,0.0,0,0.0,280,100.0,266300.0,264500.0,274100.0,1938,348,0,8,0,252,12.51,0,0.0,8,0.4,0,0.0,1754,87.09,96,34.29,0,0.0,0,0.0,0,0.0,184,65.71,7222974.65234375,12428.2697399321
